Date,Close,Return,lag_1,lag_2,lag_3,lag_5,MA_3,MA_5,Volatility_5,Ticker
2025-10-03,258.0199890136719,0.0034612223931820285,0.00657666061710982,0.003220327729275496,0.0007861188255666729,-0.005489112898051984,256.8666636149089,255.93199768066407,0.003950590483085832,AAPL
2025-10-06,256.69000244140625,-0.005154587353288997,0.0034612223931820285,0.00657666061710982,0.003220327729275496,-0.004031997224675621,257.2799987792969,256.3839996337891,0.004387062977768678,AAPL
2025-10-07,256.4800109863281,-0.0008180741481198517,-0.005154587353288997,0.0034612223931820285,0.00657666061710982,0.0007861188255666729,257.06333414713544,256.7540008544922,0.004533933352119093,AAPL
2025-10-08,258.05999755859375,0.006160271773966164,-0.0008180741481198517,-0.005154587353288997,0.0034612223931820285,0.003220327729275496,257.07667032877606,257.2760009765625,0.004987693534486225,AAPL
2025-10-09,254.0399932861328,-0.015577789314472068,0.006160271773966164,-0.0008180741481198517,-0.005154587353288997,0.00657666061710982,256.1933339436849,256.6579986572266,0.008534862966962466,AAPL
2025-10-10,245.27000427246094,-0.034522080166306646,-0.015577789314472068,0.006160271773966164,-0.0008180741481198517,0.0034612223931820285,252.4566650390625,254.10800170898438,0.01582231635621725,AAPL
2025-10-13,247.66000366210938,0.009744360696440912,-0.034522080166306646,-0.015577789314472068,0.006160271773966164,-0.005154587353288997,248.99000040690103,252.302001953125,0.01818533685625594,AAPL
2025-10-14,247.77000427246094,0.0004441597703503941,0.009744360696440912,-0.034522080166306646,-0.015577789314472068,-0.0008180741481198517,246.9000040690104,250.56000061035155,0.018301047016329907,AAPL
2025-10-15,249.33999633789062,0.0063364896410271765,0.0004441597703503941,0.009744360696440912,-0.034522080166306646,0.006160271773966164,248.2566680908203,248.81600036621094,0.0183322683185071,AAPL
2025-10-16,247.4499969482422,-0.007580008893106838,0.0063364896410271765,0.0004441597703503941,0.009744360696440912,-0.015577789314472068,248.1866658528646,247.4980010986328,0.017703771522927264,AAPL
2025-10-17,252.2899932861328,0.019559492412937862,-0.007580008893106838,0.0063364896410271765,0.0004441597703503941,-0.034522080166306646,249.69332885742188,248.9019989013672,0.01015910910380919,AAPL
2025-10-20,262.239990234375,0.03943873008454002,0.019559492412937862,-0.007580008893106838,0.0063364896410271765,0.009744360696440912,253.99332682291666,251.8179962158203,0.018428039481723377,AAPL
2025-10-21,262.7699890136719,0.002021044840732289,0.03943873008454002,0.019559492412937862,-0.007580008893106838,0.0004441597703503941,259.09999084472656,254.8179931640625,0.018200627875985094,AAPL
2025-10-22,258.45001220703125,-0.016440145325788524,0.002021044840732289,0.03943873008454002,0.019559492412937862,0.0063364896410271765,261.15333048502606,256.63999633789064,0.022338418896660304,AAPL
2025-10-23,259.5799865722656,0.004372119604812541,-0.016440145325788524,0.002021044840732289,0.03943873008454002,-0.007580008893106838,260.26666259765625,259.0659942626953,0.020929768234379056,AAPL
2025-10-24,262.82000732421875,0.012481781799657865,0.004372119604812541,-0.016440145325788524,0.002021044840732289,0.019559492412937862,260.28333536783856,261.1719970703125,0.02033474992622071,AAPL
2025-08-04,211.64999389648438,-0.01443541840985152,-0.08269617085933034,0.017029402351838252,-0.003549595623255297,0.005833005662313484,220.1699981689453,224.3419982910156,0.03788480751914312,AMZN
2025-08-05,213.75,0.009922070229506863,-0.01443541840985152,-0.08269617085933034,0.017029402351838252,-0.007646371539299812,213.38333129882812,220.88999938964844,0.039877536079716766,AMZN
2025-08-06,222.30999755859375,0.04004677220394748,0.009922070229506863,-0.01443541840985152,-0.08269617085933034,-0.003549595623255297,215.90333048502603,219.31399841308593,0.04705748154002987,AMZN
2025-08-07,223.1300048828125,0.0036885760119835798,0.04004677220394748,0.009922070229506863,-0.01443541840985152,0.017029402351838252,219.7300008138021,217.1179992675781,0.04578437044530297,AMZN
2025-08-08,222.69000244140625,-0.001971955504762035,0.0036885760119835798,0.04004677220394748,0.009922070229506863,-0.08269617085933034,222.71000162760416,218.70599975585938,0.020313504032175668,AMZN
2025-08-11,221.3000030517578,-0.006241858073597895,-0.001971955504762035,0.0036885760119835798,0.04004677220394748,-0.01443541840985152,222.3733367919922,220.63600158691406,0.01834136166326661,AMZN
2025-08-12,221.47000122070312,0.0007681796954406295,-0.006241858073597895,-0.001971955504762035,0.0036885760119835798,0.009922070229506863,221.82000223795572,222.18000183105468,0.018690909451153707,AMZN
2025-08-13,224.55999755859375,0.01395221168040428,0.0007681796954406295,-0.006241858073597895,-0.001971955504762035,0.04004677220394748,222.4433339436849,222.6300018310547,0.007598043700509899,AMZN
2025-08-14,230.97999572753906,0.02858923333961183,0.01395221168040428,0.0007681796954406295,-0.006241858073597895,0.0036885760119835798,225.6699981689453,224.2,0.014222383613652944,AMZN
2025-08-15,231.02999877929688,0.00021648217457226338,0.02858923333961183,0.01395221168040428,0.0007681796954406295,-0.001971955504762035,228.8566640218099,225.8679992675781,0.01390668174428938,AMZN
2025-08-18,231.49000549316406,0.0019911124801876845,0.00021648217457226338,0.02858923333961183,0.01395221168040428,-0.006241858073597895,231.16666666666666,227.90599975585937,0.012270355693371822,AMZN
2025-08-19,228.00999450683594,-0.01503309388634011,0.0019911124801876845,0.00021648217457226338,0.02858923333961183,0.0007681796954406295,230.17666625976562,229.21399841308593,0.016320281034172723,AMZN
2025-08-20,223.80999755859375,-0.01842023178556884,-0.01503309388634011,0.0019911124801876845,0.00021648217457226338,0.01395221168040428,227.7699991861979,229.06399841308593,0.018609427121991713,AMZN
2025-08-21,221.9499969482422,-0.008310623433453235,-0.01842023178556884,-0.01503309388634011,0.0019911124801876845,0.02858923333961183,224.58999633789062,227.25799865722655,0.009019917829983105,AMZN
2025-08-22,228.83999633789062,0.031043025385826706,-0.008310623433453235,-0.01842023178556884,-0.01503309388634011,0.00021648217457226338,224.86666361490884,226.81999816894532,0.019917061441394723,AMZN
2025-08-25,227.94000244140625,-0.003932852258726194,0.031043025385826706,-0.008310623433453235,-0.01842023178556884,0.0019911124801876845,226.2433319091797,226.10999755859376,0.019815116922390914,AMZN
2025-08-26,228.7100067138672,0.0033781006590050122,-0.003932852258726194,0.031043025385826706,-0.008310623433453235,-0.01503309388634011,228.49666849772134,226.25,0.01868218454895939,AMZN
2025-08-27,229.1199951171875,0.0017926124405795996,0.0033781006590050122,-0.003932852258726194,0.031043025385826706,-0.01842023178556884,228.59000142415366,227.31199951171874,0.015394102260247927,AMZN
2025-08-28,231.60000610351562,0.0108240705271474,0.0017926124405795996,0.0033781006590050122,-0.003932852258726194,-0.008310623433453235,229.81000264485678,229.24200134277345,0.013595172110396812,AMZN
2025-08-29,229.0,-0.011226278216735164,0.0108240705271474,0.0017926124405795996,0.0033781006590050122,0.031043025385826706,229.90666707356772,229.2740020751953,0.008263511851080858,AMZN
2025-09-02,225.33999633789062,-0.015982548742835667,-0.011226278216735164,0.0108240705271474,0.0017926124405795996,-0.003932852258726194,228.64666748046875,228.75400085449218,0.011046557829745583,AMZN
2025-09-03,225.99000549316406,0.0028845707190781056,-0.015982548742835667,-0.011226278216735164,0.0108240705271474,0.0033781006590050122,226.77666727701822,228.21000061035156,0.010985814067484577,AMZN
2025-09-04,235.67999267578125,0.042877945692648245,0.0028845707190781056,-0.015982548742835667,-0.011226278216735164,0.0017926124405795996,229.00333150227866,229.52200012207032,0.02330697378719548,AMZN
2025-09-05,232.3300018310547,-0.014214150326010255,0.042877945692648245,0.0028845707190781056,-0.015982548742835667,0.0108240705271474,231.33333333333334,229.66799926757812,0.024630194434355684,AMZN
2025-09-08,235.83999633789062,0.015107797009308976,-0.014214150326010255,0.042877945692648245,0.0028845707190781056,-0.011226278216735164,234.61666361490884,231.03599853515624,0.024209472917908117,AMZN
2025-09-09,238.24000549316406,0.010176429751274751,0.015107797009308976,-0.014214150326010255,0.042877945692648245,-0.015982548742835667,235.47000122070312,233.61600036621093,0.020824850393075627,AMZN
2025-09-10,230.3300018310547,-0.03320182790348514,0.010176429751274751,0.015107797009308976,-0.014214150326010255,0.0028845707190781056,234.80333455403647,234.48399963378907,0.029106038937169326,AMZN
2025-09-11,229.9499969482422,-0.0016498279850283293,-0.03320182790348514,0.010176429751274751,0.015107797009308976,0.042877945692648245,232.84000142415366,233.33800048828124,0.01953085972695228,AMZN
2025-09-12,228.14999389648438,-0.007827802024989672,-0.0016498279850283293,-0.03320182790348514,0.010176429751274751,-0.014214150326010255,229.4766642252604,232.5019989013672,0.01895813962813647,AMZN
2025-09-15,231.42999267578125,0.014376501718361023,-0.007827802024989672,-0.0016498279850283293,-0.03320182790348514,0.015107797009308976,229.84332784016928,231.6199981689453,0.01878088872372578,AMZN
2025-09-16,234.0500030517578,0.011320962964584513,0.014376501718361023,-0.007827802024989672,-0.0016498279850283293,0.010176429751274751,231.20999654134116,230.78199768066406,0.01899689565654247,AMZN
2025-09-17,231.6199951171875,-0.010382430689534927,0.011320962964584513,0.014376501718361023,-0.007827802024989672,-0.03320182790348514,232.36666361490884,231.0399963378906,0.011178374557556166,AMZN
2025-09-18,231.22999572753906,-0.0016837898189709932,-0.010382430689534927,0.011320962964584513,0.014376501718361023,-0.0016498279850283293,232.29999796549478,231.29599609375,0.011180524536744988,AMZN
2025-09-19,231.47999572753906,0.0010811746080494622,-0.0016837898189709932,-0.010382430689534927,0.011320962964584513,-0.007827802024989672,231.44332885742188,231.96199645996094,0.010041861188642028,AMZN
2025-09-22,227.6300048828125,-0.016632067201427403,0.0010811746080494622,-0.0016837898189709932,-0.010382430689534927,0.014376501718361023,230.11333211263022,231.20199890136718,0.010764245371708218,AMZN
2025-09-23,220.7100067138672,-0.030400202172415014,-0.016632067201427403,0.0010811746080494622,-0.0016837898189709932,0.011320962964584513,226.6066691080729,228.53399963378905,0.012643131840050363,AMZN
2025-09-24,220.2100067138672,-0.0022654160880354324,-0.030400202172415014,-0.016632067201427403,0.0010811746080494622,-0.010382430689534927,222.85000610351562,226.252001953125,0.013340972104843375,AMZN
2025-09-25,218.14999389648438,-0.00935476479077324,-0.0022654160880354324,-0.030400202172415014,-0.016632067201427403,-0.0016837898189709932,219.69000244140625,223.63600158691406,0.01256702300191729,AMZN
2025-09-26,219.77999877929688,0.007471945580644679,-0.00935476479077324,-0.0022654160880354324,-0.030400202172415014,0.0010811746080494622,219.37999979654947,221.29600219726564,0.014364738467189228,AMZN
2025-09-29,222.1699981689453,0.01087450815780766,0.007471945580644679,-0.00935476479077324,-0.0022654160880354324,-0.016632067201427403,220.03333028157553,220.2040008544922,0.016422621129705873,AMZN
2025-09-30,219.57000732421875,-0.011702709034319914,0.01087450815780766,0.007471945580644679,-0.00935476479077324,-0.030400202172415014,220.5066680908203,219.9760009765625,0.009984100461718964,AMZN
2025-10-01,220.6300048828125,0.004827606336181178,-0.011702709034319914,0.01087450815780766,0.007471945580644679,-0.0022654160880354324,220.79000345865884,220.06000061035155,0.010258651433470323,AMZN
2025-10-02,222.41000366210938,0.008067800117406154,0.004827606336181178,-0.011702709034319914,0.01087450815780766,-0.00935476479077324,220.87000528971353,220.91200256347656,0.008987182445780817,AMZN
2025-10-03,219.50999450683594,-0.013039023009411066,0.008067800117406154,0.004827606336181178,-0.011702709034319914,0.007471945580644679,220.8500010172526,220.85800170898438,0.011329505100657805,AMZN
2025-10-06,220.89999389648438,0.00633228292302257,-0.013039023009411066,0.008067800117406154,0.004827606336181178,0.01087450815780766,220.93999735514322,220.6040008544922,0.01036076222055712,AMZN
2025-10-07,221.77999877929688,0.003983725247293846,0.00633228292302257,-0.013039023009411066,0.008067800117406154,-0.011702709034319914,220.72999572753906,221.0459991455078,0.00856860062003876,AMZN
2025-10-08,225.22000122070312,0.015510877718191152,0.003983725247293846,0.00633228292302257,-0.013039023009411066,0.004827606336181178,222.63333129882812,221.96399841308593,0.01054358792609801,AMZN
2025-10-09,227.74000549316406,0.01118907849570383,0.015510877718191152,0.003983725247293846,0.00633228292302257,0.008067800117406154,224.91333516438803,223.02999877929688,0.010917738508233488,AMZN
2025-10-10,216.3699951171875,-0.049925397829666096,0.01118907849570383,0.015510877718191152,0.003983725247293846,-0.013039023009411066,223.11000061035156,222.4019989013672,0.026837312333338876,AMZN
2025-10-13,220.07000732421875,0.017100394188331425,-0.049925397829666096,0.01118907849570383,0.015510877718191152,0.00633228292302257,221.3933359781901,222.23600158691406,0.028132297496509844,AMZN
2025-10-14,216.38999938964844,-0.016721987604375044,0.017100394188331425,-0.049925397829666096,0.01118907849570383,0.003983725247293846,217.61000061035156,221.1580017089844,0.028835651121963266,AMZN
2025-10-15,215.57000732421875,-0.003789417568938358,-0.016721987604375044,0.017100394188331425,-0.049925397829666096,0.015510877718191152,217.3433380126953,219.2280029296875,0.02668740045311448,AMZN
2025-10-16,214.47000122070312,-0.00510277898660183,-0.003789417568938358,-0.016721987604375044,0.017100394188331425,0.01118907849570383,215.47666931152344,216.57400207519532,0.02460672674296376,AMZN
2025-10-17,213.0399932861328,-0.006667636156250767,-0.00510277898660183,-0.003789417568938358,-0.016721987604375044,-0.049925397829666096,214.36000061035156,215.9080017089844,0.012357271359327642,AMZN
2025-10-20,216.47999572753906,0.016147214372026486,-0.006667636156250767,-0.00510277898660183,-0.003789417568938358,0.017100394188331425,214.663330078125,215.18999938964845,0.011970251777140527,AMZN
2025-10-21,222.02999877929688,0.025637486886977978,0.016147214372026486,-0.006667636156250767,-0.00510277898660183,-0.016721987604375044,217.1833292643229,216.31799926757813,0.01470816041014686,AMZN
2025-10-22,217.9499969482422,-0.018375903497213075,0.025637486886977978,0.016147214372026486,-0.006667636156250767,-0.003789417568938358,218.81999715169272,216.79399719238282,0.018021462416354543,AMZN
2025-10-23,221.08999633789062,0.014406971477930908,-0.018375903497213075,0.025637486886977978,0.016147214372026486,-0.00510277898660183,220.3566640218099,218.1179962158203,0.018122251897570288,AMZN
2025-10-24,224.2100067138672,0.01411194729592502,0.014406971477930908,-0.018375903497213075,0.025637486886977978,-0.006667636156250767,221.08333333333334,220.35199890136718,0.016756322910491173,AMZN
2025-08-04,297.2107849121094,0.03145781196929165,-0.01722841350732096,-0.02947584832085448,0.0174835726304039,0.014198058774462119,292.8515930175781,295.5136962890625,0.025200895610190403,AVGO
2025-08-05,292.428955078125,-0.016089018557649104,0.03145781196929165,-0.01722841350732096,-0.02947584832085448,0.0106016052348743,292.59535725911456,294.6172241210937,0.02589109222689146,AVGO
2025-08-06,301.1540222167969,0.029836536318166296,-0.016089018557649104,0.03145781196929165,-0.01722841350732096,0.0174835726304039,296.93125406901044,294.42755126953125,0.02873962359807057,AVGO
2025-08-07,303.2404479980469,0.006928101992103031,0.029836536318166296,-0.016089018557649104,0.03145781196929165,-0.02947584832085448,298.94114176432294,296.4361083984375,0.023663337261410206,AVGO
2025-08-08,304.4483642578125,0.003983361282243525,0.006928101992103031,0.029836536318166296,-0.016089018557649104,-0.01722841350732096,302.94761149088544,299.69651489257814,0.019828743180119585,AVGO
2025-08-11,303.38018798828125,-0.003508563010792498,0.003983361282243525,0.006928101992103031,0.029836536318166296,0.03145781196929165,303.6896667480469,300.9303955078125,0.016850691082368117,AVGO
2025-08-12,312.294921875,0.029384693660559957,-0.003508563010792498,0.003983361282243525,0.006928101992103031,-0.016089018557649104,306.70782470703125,304.9035888671875,0.01534682339769946,AVGO
2025-08-13,308.5613098144531,-0.011955404327840147,0.029384693660559957,-0.003508563010792498,0.003983361282243525,0.029836536318166296,308.0788065592448,306.3850463867187,0.01548580127775596,AVGO
2025-08-14,310.69769287109375,0.006923690653002801,-0.011955404327840147,0.029384693660559957,-0.003508563010792498,0.006928101992103031,310.5179748535156,307.8764953613281,0.015485661701180792,AVGO
2025-08-15,305.8160400390625,-0.015711905637022627,0.006923690653002801,-0.011955404327840147,0.029384693660559957,0.003983361282243525,308.3583475748698,308.1500305175781,0.018084764755493945,AVGO
2025-08-18,305.2370300292969,-0.0018933277982792207,-0.015711905637022627,0.006923690653002801,-0.011955404327840147,-0.003508563010792498,307.25025431315106,308.5213989257812,0.017997719707106414,AVGO
2025-08-19,294.40557861328125,-0.03548537808461838,-0.0018933277982792207,-0.015711905637022627,0.006923690653002801,0.029384693660559957,301.8195495605469,304.9435302734375,0.016006943605810113,AVGO
2025-08-20,290.6719970703125,-0.012681762215766335,-0.03548537808461838,-0.0018933277982792207,-0.015711905637022627,-0.011955404327840147,296.7715352376302,301.36566772460935,0.01601399241092958,AVGO
2025-08-21,289.10467529296875,-0.005392063195425845,-0.012681762215766335,-0.03548537808461838,-0.0018933277982792207,0.006923690653002801,291.3940836588542,297.04706420898435,0.013102354257565731,AVGO
2025-08-22,293.49713134765625,0.01519330688871201,-0.005392063195425845,-0.012681762215766335,-0.03548537808461838,-0.015711905637022627,291.0912679036458,294.5832824707031,0.018434842897559676,AVGO
2025-08-25,293.72674560546875,0.0007823390189818369,0.01519330688871201,-0.005392063195425845,-0.012681762215766335,-0.0018933277982792207,292.10951741536456,292.2812255859375,0.01869530264911728,AVGO
2025-08-26,297.5002746582031,0.012847073374118168,0.0007823390189818369,0.01519330688871201,-0.005392063195425845,-0.03548537808461838,294.9080505371094,292.90016479492186,0.01186686160435348,AVGO
2025-08-27,299.7364501953125,0.007516549487823099,0.012847073374118168,0.0007823390189818369,0.01519330688871201,-0.012681762215766335,296.9878234863281,294.7130554199219,0.008522365838942059,AVGO
2025-08-28,308.1220703125,0.027976644521289673,0.007516549487823099,0.012847073374118168,0.0007823390189818369,-0.005392063195425845,301.78626505533856,298.51653442382815,0.010104203793712924,AVGO
2025-08-29,296.88134765625,-0.036481394029481806,0.027976644521289673,0.007516549487823099,0.012847073374118168,0.01519330688871201,301.5799560546875,299.19337768554686,0.023998867492956367,AVGO
2025-09-02,297.7298889160156,0.002858183130952874,-0.036481394029481806,0.027976644521289673,0.007516549487823099,0.0007823390189818369,300.9111022949219,299.99400634765624,0.0239790607613344,AVGO
2025-09-03,301.872802734375,0.013915008108332794,0.002858183130952874,-0.036481394029481806,0.027976644521289673,0.012847073374118168,298.82801310221356,300.86851196289064,0.02409381008224201,AVGO
2025-09-04,305.5764465332031,0.012268888635479591,0.013915008108332794,0.002858183130952874,-0.036481394029481806,0.007516549487823099,301.72637939453125,302.03651123046876,0.02440056685357225,AVGO
2025-09-05,334.31719970703125,0.09405421621952548,0.012268888635479591,0.013915008108332794,0.002858183130952874,0.027976644521289673,313.9221496582031,307.275537109375,0.04751047709947539,AVGO
2025-09-08,345.05877685546875,0.03212989686995038,0.09405421621952548,0.012268888635479591,0.013915008108332794,-0.036481394029481806,328.3174743652344,316.91102294921876,0.03678251607395613,AVGO
2025-09-09,336.09417724609375,-0.025979920554607183,0.03212989686995038,0.09405421621952548,0.012268888635479591,0.002858183130952874,338.49005126953125,324.58388061523436,0.043882927746072824,AVGO
2025-09-10,368.9378967285156,0.09772177474640742,-0.025979920554607183,0.03212989686995038,0.09405421621952548,0.013915008108332794,350.03028361002606,337.9968994140625,0.053425596699360436,AVGO
2025-09-11,359.014892578125,-0.026896136825143024,0.09772177474640742,-0.025979920554607183,0.03212989686995038,0.012268888635479591,354.6823221842448,348.68458862304686,0.061188620241226795,AVGO
2025-09-12,359.25445556640625,0.0006672786929837748,-0.026896136825143024,0.09772177474640742,-0.025979920554607183,0.09405421621952548,362.4024149576823,353.6720397949219,0.05190133783670866,AVGO
2025-09-15,363.4672546386719,0.011726504729422604,0.0006672786929837748,-0.026896136825143024,0.09772177474640742,0.03212989686995038,360.57886759440106,357.3537353515625,0.051065124575475046,AVGO
2025-09-16,359.3842468261719,-0.011233495618632738,0.011726504729422604,0.0006672786929837748,-0.026896136825143024,-0.025979920554607183,360.7019856770833,362.0117492675781,0.04873576800729467,AVGO
